comment_id,author,content
https://www.facebook.com/profile.php?id=61577782325756&comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzIzNzY0MjE2MTYxNTIzMjE%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"Lisa Nelentan
好想你 ~ 看到你很开心
15小時
讚
回覆
2"
https://www.facebook.com/guan.wen.wen.150911?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzIyNzg5NzQwNDI1MTM4NjQ%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"頭號粉絲
管彣彣
一起做公益～^_^
15小時
讚
回覆
2"
https://www.facebook.com/carol.chang.803052?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5Xzg4NDI3NzE3NzM2MjY0MA%3D%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"Carol Chang
16小時
讚
回覆"
https://www.facebook.com/xiao.pang.fu?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzI2OTM2MDkwNjQzMTA0ODU%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"小胖芙
16小時
讚
回覆"
https://www.facebook.com/ya.yang.7798?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5Xzg0NDEyNzMyNDg5Mzg4Mw%3D%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"Ya Yang
支持
16小時
讚
回覆
2"
https://www.facebook.com/peichiao.pan?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzE1NjU0MDMwMTQ2NTc4NTk%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"頭號粉絲
Bella Pan
E起做公益
想水哥啊～～～
16小時
讚
回覆
2"
https://www.facebook.com/shiaushi.chen.1?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzQyOTA3MTI5NzQ1NzUyNTc%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"陳小希
一起做公益
支持
16小時
讚
回覆"
https://www.facebook.com/profile.php?id=61580389975474&comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzE0NzkwNjU5NTY0ODgyOTE%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"彭昕蒂
我也超愛毛孩
！家裡有一隻可愛狗狗
，看到《2025 Hit Fm 毛起來愛 飽飽不孤單》活動好開心能參與，讓每隻毛孩都能感受到溫暖的愛
！大家一起來送愛心吧
-
16小時
讚
回覆"
https://www.facebook.com/le.ka.ka.327998?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5XzM3NDgyOTE5NzU0NzM4Njg%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"頭號粉絲
樂咖咖
一起做愛心
16小時
讚
回覆
2"
https://www.facebook.com/charlotte.quek?comment_id=Y29tbWVudDoxNDE4NDYzMDMyOTY4ODg5Xzg1NzYxOTI4Njg1MTUxOA%3D%3D&__cft__[0]=AZULrk9bImQSM2t63UF8ZY-dllqloUTuJeFAZjFcsI44Kuq4QDygV3sqEY0T9GIq8SDodYfNOLTN11HvKVYdzGikipfe7_ANKdaFxp0lxYaNdW8WP258n9C_KLowFKAMJpTidj00ofKitTeOo72CDDOQKM6mXRjZy7cGBw8WZkZxvw&__tn__=R]-R,,"頭號粉絲
Charlotte Quek
謝謝你們還有大家的愛心
16小時
讚
回覆
5"
